,merchant_name,broken_link_score,link_contact_us_exist,cu_email_exist,cu_phone_number_exist,link_about_us_exist,link_tnc_exist,tnc_refund_policy_exist,contact_us_score,tnc_score,links_response,website,fraud_score,label
471,HENDY GALLERY,100.0,0.0,0.0,1.0,1.0,1.0,0.0,33.33333333333333,50.0,No hyperlinks gathered,http://gallery.h3ndy.com/,0.0,APPROVED
472,IKAN ASIN TOP,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://ikanasin.top,1.0,APPROVED
473,PT. Hasta Prakarsa Cipta,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://a7pro.id,1.0,APPROVED
474,Samurai Customs,10.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://samuraicustoms.com/shop/shirts/garage-shirt/': '<Response [200]>', 'https://samuraicustoms.com/': '<Response [200]>', 'https://samuraicustoms.com/?add-to-cart=531': '<Response [200]>', 'https://samuraicustoms.com/shop/shirts/fancy-muscle-shirt/': '<Response [200]>', 'https://samuraicustoms.com/shop/bags/dry-bag-15-ltr/': '<Response [200]>', 'https://samuraicustoms.com/shop/shirts/boxer/': '<Response [200]>', 'https://samuraicustoms.com/shop/shirts/rustic-piston-shirt/': '<Response [200]>', 'https://samuraicustoms.com/rent-a-bike/': '<Response [200]>', '': 'No Response/Timeout', 'https://samuraicustoms.com/?add-to-cart=550': '<Response [200]>'}",http://samuraicustoms.com,0.16666666666666666,APPROVED
475,GROSIR DI BANDUNG,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.bandung.gausahbayar.com,1.0,APPROVED
476,PT MEDIA CLOUD INDONESIA,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.mediacloud.id/whmcs-bridge/?ccce=clientarea&action=services': '<Response [200]>', 'https://www.mediacloud.id/': '<Response [200]>', 'https://www.mediacloud.id/portal/': '<Response [200]>', 'https://www.mediacloud.id/blog/': '<Response [200]>', 'https://www.mediacloud.id/promo/': '<Response [200]>', 'https://www.mediacloud.id/whmcs-bridge/?ccce=clientarea&action=creditcard': '<Response [200]>', '': 'No Response/Timeout', 'https://www.mediacloud.id/shared-hosting/': '<Response [200]>', 'https://www.mediacloud.id/dedicated-hosting/': '<Response [200]>', 'https://www.mediacloud.id/term-and-conditions/': '<Response [200]>'}",http://www.mediacloud.id,0.0,APPROVED
477,Koperasi Neo Mitra Usaha,0.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,"{'https://neomitrausaha.co.id/profil/': '<Response [200]>', 'https://neomitrausaha.co.id/unit-usaha/': '<Response [200]>', 'https://neomitrausaha.co.id/program-usaha-wedding-organizer/': '<Response [200]>', 'https://neomitrausaha.co.id/?s=': '<Response [200]>', 'https://neomitrausaha.co.id/wp-content/uploads/2019/01/IMG_9945-min-1030x686.jpg': '<Response [200]>', 'https://neomitrausaha.co.id/neo-regency/': '<Response [200]>', 'https://neomitrausaha.co.id/rat-koperasi-neo-mitra-usaha-berlangsung-sukses/': '<Response [200]>', 'https://neomitrausaha.co.id/neo-shop/': '<Response [200]>', 'https://neomitrausaha.co.id/program-usaha-produk-kesehatan/': '<Response [200]>', 'https://neomitrausaha.co.id/galeri-foto/': '<Response [200]>'}",https://neomitrausaha.co.id/,0.0,APPROVED
478,Saint York,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://saintyork.co/products/brooklyn-bomber-2-0': '<Response [200]>', 'https://saintyork.co/policies/privacy-policy': '<Response [200]>', '': 'No Response/Timeout', 'https://saintyork.co/collections': '<Response [200]>', 'https://saintyork.co/collections/generation-female': '<Response [200]>', 'https://saintyork.co/pages/faqs': '<Response [200]>', 'https://saintyork.co/account/login': '<Response [200]>', 'https://saintyork.co/policies/terms-of-service': '<Response [200]>', 'https://saintyork.co/collections/cult-of-youth': '<Response [200]>', 'https://saintyork.co/collections/accessories': '<Response [200]>'}",https://saintyork.co,0.0,APPROVED
479,Sekolah Sinar Harapan,100.0,1.0,0.0,0.0,0.0,1.0,0.0,33.33333333333333,50.0,No hyperlinks gathered,http://www.tamankanakkanaksinarharapan.mysch.id/,0.0,APPROVED
480,Toko Buku Karisma,100.0,0.0,0.0,1.0,1.0,1.0,1.0,33.33333333333333,100.0,No hyperlinks gathered,http://www.tokobukukarisma.com,0.0,APPROVED
481,PT Sriwijaya Utama Karya,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://my.sriwijayahost.co.id/cart.php?a=add&pid=7&promocode=bisnis50&billingcycle=annually': '<Response [200]>', 'https://sriwijayahost.id/cara-pembayaran/': '<Response [200]>', 'https://my.sriwijayahost.co.id/cart.php?a=confproduct&i=0': '<Response [200]>', 'https://sriwijayahost.co.id/hosting-bisnis/': '<Response [200]>', 'https://sriwijayahost.id/category/cms-conten-management-system/magento/': '<Response [200]>', 'https://my.sriwijayahost.co.id/cart.php?a=add&pid=14&promocode=resellerhosting20&billingcycle=annually': '<Response [200]>', 'https://sriwijayahost.co.id/software-licenses/': '<Response [200]>', 'https://my.sriwijayahost.co.id/cart.php?a=add&pid=1&promocode=siguntang25%25&billingcycle=annually': '<Response [200]>', 'https://my.sriwijayahost.co.id/index.php/store/website-builder': '<Response [200]>'}",https://sriwijayahost.co.id,0.0,APPROVED
482,E-mily Indonesia,14.285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,66.66666666666666,50.0,"{'': 'No Response/Timeout', 'https://www.e-mily.com/index.html': '<Response [200]>', 'https://www.e-mily.com/images/guarante.jpg': '<Response [200]>', 'http://www.e-mily.com/term_&_condition/': '<Response [200]>', 'https://www.e-mily.com/cdn-cgi/l/email-protection': '<Response [200]>', 'http://e-mily.com/order/product/emily-beauty-nano-mist-sprayer-2nd-generation?v=b718adec73e0': '<Response [200]>', 'https://www.e-mily.com/': '<Response [200]>'}",http://www.e-mily.com,0.0,APPROVED
483,Diet Kopi Hijau,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.dietkopihijau.com,1.0,APPROVED
484,Saber Savings,40.0,1.0,1.0,0.0,1.0,1.0,1.0,66.66666666666666,100.0,"{'https://sabersavings.com/3937101578305_a': '<Response [404]>', 'https://sabersavings.com/collections/all-products/products/portable-translator': '<Response [200]>', 'https://sabersavings.com/collections/all-products/products/color-burst-positivity-bracelet': '<Response [200]>', 'https://sabersavings.com/3482568982593_a': '<Response [404]>', 'https://sabersavings.com/collections/all-products': '<Response [200]>', 'https://sabersavings.com/1351841710192_a': '<Response [404]>', 'https://sabersavings.com/1895073873985_a': '<Response [404]>', 'https://sabersavings.com/collections/all-products/products/pop-up-christmas-tree': '<Response [200]>', 'https://sabersavings.com/collections/accessories-colllection': '<Response [200]>', 'https://sabersavings.com/apps/help-center': '<Response [200]>'}",https://sabersavings.com,1.0,APPROVED
485,Minoro Precuts,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.minoroprecuts.com,1.0,APPROVED
486,Riza ABD Store,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.doku.com/privacy-policy': '<Response [200]>', 'https://www.doku.com/powering-business': '<Response [200]>', 'https://www.doku.com/index.php': '<Response [200]>', 'https://www.doku.com/API/index.html#introduction': '<Response [200]>', 'https://www.doku.com/terms-conditions': '<Response [200]>', 'https://www.doku.com/contact-us': '<Response [200]>', '': 'No Response/Timeout', 'https://www.doku.com/starting-with-trust': '<Response [200]>', 'https://www.doku.com/about-us': '<Response [200]>', 'https://merchant.doku.com/acc/register': '<Response [200]>'}",http://doku.com,0.0,APPROVED
487,3Tech Official,50.0,0.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,0.0,"{'': 'No Response/Timeout', 'https://www.knalpot.id/cdn-cgi/l/email-protection#cda4a3aba28da3aca0a8e3aea2e3a4a9': '<Response [200]>'}",http://www.knalpot.id,0.0,APPROVED
488,Kios Korea,100.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,No hyperlinks gathered,https://www.kioskorea.com,0.0,APPROVED
489,Pustaka Sirah,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.pustakasirah.co.id/,1.0,APPROVED
490,riza abdillah test dm,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://dhiyatest.com,1.0,APPROVED
491,Siomay Jawara,100.0,1.0,1.0,0.0,0.0,1.0,1.0,66.66666666666666,100.0,No hyperlinks gathered,http://www.siomayjawara.com,0.0,APPROVED
492,Sealavie Beachwear,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://sealaviebeachwear.com/shop/product-20/': '<Response [200]>', 'https://sealaviebeachwear.com/product-category/poncho/': '<Response [200]>', 'https://sealaviebeachwear.com/': '<Response [200]>', 'https://sealaviebeachwear.com/shop/product-13/': '<Response [200]>', 'https://sealaviebeachwear.com/product-category/playsuit-jumpsuit/': '<Response [200]>', 'https://sealaviebeachwear.com/latest-news/': '<Response [200]>', 'https://sealaviebeachwear.com/product-category/dress/': '<Response [200]>', 'https://sealaviebeachwear.com/how-to-host-the-best-pool-party/': '<Response [200]>', 'https://sealaviebeachwear.com/why-a-kaftan-should-be-a-staple-part-of-your-holiday-wardrobe/': '<Response [200]>', 'https://sealaviebeachwear.com/delivery-returns/': '<Response [200]>'}",http://www.sealaviebeachwear.com,0.0,APPROVED
493,Baju Muslim Shop,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://www.bajumuslimshop.com,0.0,APPROVED
494,Andrologi Indonesia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.andrologi.id,1.0,APPROVED
495,nufsed sticker,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.33333333333333,100.0,"{'https://www.nufsedsticker.com/product/anti-social-social-club-premium-alumunium-bottle/': '<Response [200]>', 'https://www.nufsedsticker.com/product/elmo/': '<Response [200]>', 'https://www.nufsedsticker.com/payment-confirmation/': '<Response [200]>', 'https://www.nufsedsticker.com/?add-to-cart=2173': '<Response [200]>', 'https://www.nufsedsticker.com/cart/': '<Response [200]>', 'https://www.nufsedsticker.com/?add-to-cart=3118': '<Response [200]>', 'https://www.nufsedsticker.com/?add-to-cart=783': '<Response [200]>', 'https://www.nufsedsticker.com/faq/': '<Response [200]>', 'https://www.nufsedsticker.com/product/rick-and-morty-rick-enamel-pin/': '<Response [200]>', 'https://www.nufsedsticker.com/?add-to-cart=986': '<Response [200]>'}",https://www.nufsedsticker.com,0.0,APPROVED
496,Toko Pinter,100.0,0.0,0.0,1.0,0.0,1.0,1.0,33.33333333333333,100.0,No hyperlinks gathered,http://www.tokopinter.com,0.0,APPROVED
497,Irvan Fika Herbalife,10.0,1.0,0.0,1.0,0.0,1.0,1.0,66.66666666666666,100.0,"{'https://irvanfika.goherbalife.com/Content/Article/id-ID/Categories/Kisah%20Sukses': '<Response [200]>', 'https://irvanfika.goherbalife.com/Content/Article/id-ID/Categories/Nutrisi': '<Response [200]>', 'https://irvanfika.goherbalife.com/Content/Information/TermsOfUse/id-ID': '<Response [200]>', 'https://irvanfika.goherbalife.com/Catalog/Categories/ProductsList/id-ID/1795': '<Response [200]>', 'https://irvanfika.goherbalife.comtel: 081260814360': 'No Response/Timeout', 'https://accounts.myherbalife.com?client_id=2&redirect_uri=http%3A%2F%2Firvanfika.goherbalife.com%2FAccount%2FAuthentication%2FLogin&response_type=code%20id_token&scope=openid%20gohl&response_mode=form_post&locale=id-ID&state=CfDJ8M2qQwHPZ0NKnafzyBRlk46aWsYOA76vqtKFtTcOqHjm5AC0RRqyPRwa20yJVOafRhOsgm4lrNA9eD-YOqXB3MHXjxE0Ob2YqAHy4ZW-QVMq9wNDZIet6ri7BchIn9BL6nyCeZZd5T9Fp6dYaOTYTqKFoNIIawZnwIeRDO15x_3fbG79O0LeZBYIV2R3PmD7oGmmRVsrAZIvfimmlFA8lAZk6JUF8_9MWOMvcf36_6NDjrctUOJOR04JZdNtrQRH5dnyn5HUHwqBmWkVrMSU4BTd7DdDY_DB88UoTvNlQbZWCBX5swbDVHpS11-QgEEiNUO9NktGW6eWy9xPwInUbz5_6DniJ438jF3bHimHWPSGYAxJnvK_ZvmiAGuxtTqIOA&x-client-SKU=ID_NET&x-client-ver=2.1.4.0': '<Response [200]>', 'https://irvanfika.goherbalife.com/Catalog/Categories/ProductsList/id-ID/1790': '<Response [200]>', 'https://irvanfika.goherbalife.com/Cart/Home/Index/id-ID/': '<Response [200]>', 'https://irvanfika.goherbalife.com/Catalog/Categories/List/id-ID/482': '<Response [200]>', 'https://irvanfika.goherbalife.com/Catalog/Categories/ProductsList/id-ID/1793': '<Response [200]>'}",https://irvanfika.goherbalife.com,0.16666666666666666,APPROVED
498,Planet Sports Asia,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.planetsports.asia/mizuno.html': '<Response [200]>', 'https://www.planetsports.asia/badminton.html': '<Response [200]>', 'https://www.planetsports.asia/kids.html?brand=NEW+BALANCE': '<Response [200]>', 'https://www.planetsports.asia/converse.html': '<Response [200]>', 'https://www.planetsports.asia/equipment/eq-swimming.html': '<Response [200]>', 'https://www.planetsports.asia/balega.html': '<Response [200]>', 'https://www.planetsports.asia/nike-legend-react-2-men-s-running-shoes-white.html': '<Response [200]>', 'https://www.planetsports.asia/women/clothing/wc-pants.html': '<Response [200]>', 'https://www.planetsports.asia/customer/account/login/referer/aHR0cHM6Ly93d3cucGxhbmV0c3BvcnRzLmFzaWEv/': '<Response [200]>', 'https://www.planetsports.asia/airwalk.html': '<Response [200]>'}",https://www.planetsports.asia,0.0,APPROVED
499,Wiweka Healing,100.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://wiweka.com/life-force-energy/': '<Response [406]>', 'https://wiweka.com/workshops/': '<Response [406]>', 'https://wiweka.com/topics/motivation/': '<Response [406]>', 'https://wiweka.com/': '<Response [406]>', 'https://wiweka.com/killing-depression/': '<Response [406]>', 'https://wiweka.com/about-me/': '<Response [406]>', 'https://wiweka.com/contact-me/': '<Response [406]>', 'https://wiweka.com/topics/wisdom/': '<Response [406]>', 'https://wiweka.com/member/signup': '<Response [406]>', 'https://wiweka.com/topics/hypnosis/': '<Response [406]>'}",https://wiweka.com,0.0,APPROVED
500,Sinar Mega Store,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.sinarmegastore.com/products/category/alat-tulis-kantor/perlengkapan-kantor/tempat-penyimpanan-dokumen': '<Response [200]>', 'https://www.sinarmegastore.com/products/tableware-suit-sendok--garpu-sumpit-set-gandum-oval-sp006': '<Response [200]>', 'https://www.sinarmegastore.com/about': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/cute-stuff/gel-pen-pensil/grosir': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/alat-tulis-kantor/alat-tulis/penghapus': '<Response [200]>', 'https://www.sinarmegastore.com/products/fancy-botol-minum-cille-sport-xl-1708?viewmode=quickview': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/alat-tulis-kantor/penggaris-busur-derajat-jangka': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/cute-stuff/tempat-pensil-2': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/art/media-mewarnai': '<Response [200]>', 'https://www.sinarmegastore.com/products/category/cute-stuff/pembatas-buku-bookmarks': '<Response [200]>'}",https://www.sinarmegastore.com,0.0,APPROVED
501,The Curvakum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'https://www.thecurvakumlabel.com/products/category/the-creator': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/mini': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/box': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/trapeze': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/array-x-tcl': '<Response [200]>', 'https://www.thecurvakumlabel.com/products/category/round': '<Response [200]>', 'https://www.thecurvakumlabel.com/account/register': '<Response [200]>', 'https://www.sirclo.com/id/': '<Response [200]>', '': 'No Response/Timeout', 'https://www.pinterest.com/': '<Response [200]>'}",http://www.thecurvakumlabel.com/,0.6666666666666666,APPROVED
502,Hush Hobbies,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://hushhobbies.co,1.0,APPROVED
503,tenue de attire,100.0,0.0,0.0,1.0,1.0,0.0,1.0,33.33333333333333,50.0,No hyperlinks gathered,http://www.tenuedeattire.co,0.0,APPROVED
504,Buat Kue Yuk,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://www.buatkueyuk.com,1.0,APPROVED
505,PT Wahana Prestasi Logistik,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,"{'https://www.wahana.com/harga-turun-untuk-pengiriman-ke-kalimantan-dan-sulawesi': '<Response [200]>', 'https://www.wahana.com/info': '<Response [200]>', 'https://www.wahana.com/cara-memulai-bisnis-jastip': '<Response [200]>', 'https://www.wahana.com/': '<Response [200]>', 'https://www.wahana.com/tentang-kami': '<Response [200]>', 'https://www.wahana.com/customer-service-pengiriman': '<Response [200]>', 'https://www.wahana.com/#lacakkiriman': '<Response [200]>', '': 'No Response/Timeout', 'https://partner.wahana.com/apps/account/cgi-bin/dw.cgi': '<Response [200]>', 'https://www.wahana.com/faq': '<Response [200]>'}",http://www.wahana.com,0.0,APPROVED
506,PT. Tirta Kumala Sari,10.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,"{'https://pureheals.co.id/product-detail/pore-clear-black-charcoal-mask-/17': '<Response [200]>', 'https://api.whatsapp.com/send?phone=6287851928027': '<Response [200]>', 'https://pureheals.co.id/category/skin-care': '<Response [200]>', 'https://pureheals.co.id/category/propolis': '<Response [200]>', 'https://pureheals.co.id/product-detail/centella-green-tea-blister-pack/40': '<Response [200]>', 'https://pureheals.co.id/category/ampoule': '<Response [200]>', 'https://pureheals.co.id/category/volcanic': '<Response [200]>', 'https://pureheals.co.id/': '<Response [200]>', 'https://pureheals.co.id/about': '<Response [200]>', '': 'No Response/Timeout'}",https://pureheals.co.id,0.0,APPROVED
507,Soho Furniture Store,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.soho.id/account/login': '<Response [200]>', 'https://www.soho.id/products/category/seri-soho/sunny': '<Response [200]>', 'https://www.soho.id/products/category/ruang-kerja/rak-buku': '<Response [200]>', 'https://www.soho.id/products/adante-3-baskets-natural-rattan': '<Response [200]>', 'https://www.soho.id/products/category/seri-soho': '<Response [200]>', 'https://www.soho.id/products/category/dapur-ruang-makan': '<Response [200]>', 'https://www.soho.id/products/category/seri-soho/adante': '<Response [200]>', 'https://www.soho.id/products/andrea-dressing-table-pink-2': '<Response [200]>', 'https://www.soho.id/testimonials': '<Response [200]>', 'https://www.soho.id/products/category/kamar-tidur/lemari-pakaian': '<Response [200]>'}",https://www.soho.id/,0.0,APPROVED
508,Uncle Panda Store,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.unclepandastore.com,1.0,APPROVED
509,T-Less Fashion,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.t-lessfashion.com,1.0,APPROVED
510,CV. De Nature Indonesia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.denature.biz.id,1.0,APPROVED
511,Sport Helmet Online Store,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://sporthelmet.site/,1.0,APPROVED
512,Authentic Simply,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.authenticsimply.com/,1.0,APPROVED
513,Meizi Mini Gallery,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,www.meizimini.xyz,1.0,REJECTED
514,Trading,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,https://olymptradeidn.com/,0.0,REJECTED
515,Diki,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,Tidak punya,1.0,REJECTED
516,Wrsell,60.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,"{'http://wrsell.com/product/aladdin-miner-t1/': 'No Response/Timeout', 'http://wrsell.com/?page_id=2170&direction=rtl': 'No Response/Timeout', 'http://wrsell.com/product/new-strongu-stu-u6-440gh/': 'No Response/Timeout', 'http://wrsell.com/contact-us/': 'No Response/Timeout', 'http://wrsell.com/product/antminer-t17-40th/': 'No Response/Timeout', 'https://id.pinterest.com/wrsell/': '<Response [200]>', 'http://wrsell.com?add_to_wishlist=4544': 'No Response/Timeout', 'http://wrsell.com/product/innosilicon-a10-ethmaster/': '<Response [200]>', 'http://wrsell.com/product/love-core-a1/': '<Response [200]>', 'http://wrsell.com/product/ebit-e12/': '<Response [200]>'}",wrsell.com,0.0,REJECTED
517,Why69,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,https://m.facebook.com/groups/362013467784889?group_view_referrer=profile_browser,1.0,REJECTED
518,lavanilla photography and printing,10.0,0.0,1.0,1.0,0.0,1.0,1.0,66.66666666666666,100.0,"{'https://lavanilla.id/28488695913/policies/refund-policy.html': '<Response [200]>', 'https://linktr.ee/lavanilla_photography': '<Response [403]>', 'https://lavanilla.id/collections/photo-studio': '<Response [200]>', 'https://lavanilla.id/collections/home-decor': '<Response [200]>', 'https://lavanilla.id/28488695913/policies/privacy-policy.html': '<Response [200]>', 'https://lavanilla.id/cart': '<Response [200]>', 'https://lavanilla.id/collections/cetak-ukuran-besar': '<Response [200]>', 'https://lavanilla.id/collections/cetak-foto': '<Response [200]>', 'https://lavanilla.id/collections/wedding': '<Response [200]>', 'https://lavanilla.id/28488695913/policies/terms-of-service.html': '<Response [200]>'}",lavanilla.id,0.0,REJECTED
519,Mikejos28,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,None,1.0,REJECTED
520,heru,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,www.cs.townsquare.co.id,1.0,REJECTED
521,Allora Glasses,100.0,1.0,0.0,0.0,0.0,0.0,1.0,33.33333333333333,50.0,No hyperlinks gathered,www.alloraglasses.com,0.0,REJECTED
522,Firdaus,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://dokuku.com,1.0,REJECTED
523,DFS Paid Signals,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,https://www.instagram.com/dailyforexsignals27/,0.0,REJECTED
524,codingers,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,http://codingers.com,1.0,REJECTED
525,jaya business,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://m.facebook.com,1.0,REJECTED
526,TAI Mobile,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://tiwaalamindonesia.com/gallery-list-2/1665972-help': '<Response [200]>', 'https://tiwaalamindonesia.com/gallery-list-3/1668204-gallery': '<Response [200]>', 'https://tiwaalamindonesia.com/home-3-2/1666450-barang-antik': '<Response [200]>', 'https://tiwaalamindonesia.com/home-3-2/1666455-supplier': '<Response [200]>', 'https://tiwaalamindonesia.com/article-detail-3/1822136-tentang-perhiasan': '<Response [200]>', 'https://tiwaalamindonesia.com/home-3-2/1666454-jasa-dokumen': '<Response [200]>', 'https://tiwaalamindonesia.com/': '<Response [200]>', 'https://tiwaalamindonesia.com/contact/1719339-pt-tiwa-alam-indonesia': '<Response [200]>', 'https://tiwaalamindonesia.com/article-list-2-2/1668206-articles': '<Response [200]>', 'https://tiwaalamindonesia.com/article-detail-3/1822180-tentang-tas-wanita': '<Response [200]>'}",tiwaalamindonesia.com,0.0,REJECTED
527,Treder onlain,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,Kcm.umbulsari,1.0,REJECTED
528,Great Kitchen Tools,0.0,1.0,1.0,0.0,0.0,1.0,0.0,66.66666666666666,50.0,"{'https://greatkitchentools.com/collections/all': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/mini-full-stainless-steel-portable-kitchen-bread-cheese-knife-indoor-three-hole-double-cusp-multi-functional-knife-tool': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/kitchen-scissors-utility-heavy-duty-kitchen-shears-and-multi-purpose-scissors-for-poultry-chicken-bone': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/kitchen-accessories-stainless-steel-poultry-kitchen-chicken-bone-scissor-fish-cutter-duck-meat-cutter-with-safe-lock-cook-tool': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/3-in-1-manual-home-dicing-stainless-steel-multifunctional-slicing-cutter-avocados-kitchen-tool-practical-white-eggs-slicer-2019': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/fashion-cute-bird-shape-ceramic-kitchen-pocket-knife-kitchenware-tools-for-cut-fruit-sharp-gift-mini-knives-4-color-choice': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/15cmminced-5-layers-basil-rosemary-kitchen-multi-layers-scissor-shredded-chopped-scallion-cutter-herb-laver-spices-cook-tool-cut': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/hilife-stainless-steel-handheld-mushroom-kiwi-divider-tomato-cutter-egg-split-device-multifunction-slicing-mould-egg-slicer': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/9-blades-stainless-steel-noodle-cut-pressing-machine-shallot-onion-garlic-coriander-cutter-cooking-tool-kitchen-gadget': '<Response [200]>', 'https://greatkitchentools.com/collections/frontpage/products/kitchen-eggs-top-scissor-clipper-shell-cutter-practical-scissor-stainless-steel-sawtooth-household-cooking-accessories': '<Response [200]>'}",https://greatkitchentools.com,0.0,REJECTED
529,Otyliass,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,www.otyliass.com,1.0,REJECTED
530,Phone Accessory,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,hwacommerce.com,1.0,REJECTED
531,Lanang Online Store,10.0,1.0,1.0,0.0,1.0,1.0,1.0,66.66666666666666,100.0,"{'https://www.micetrap.co/collections/hiking': '<Response [200]>', '': 'No Response/Timeout', 'https://www.micetrap.co/collections/all': '<Response [200]>', 'https://www.micetrap.co/collections/cycling': '<Response [200]>', 'https://www.micetrap.co/pages/about-us': '<Response [200]>', 'https://www.micetrap.co/products/metal-clip-multifunction-edc-tactical-wallet': '<Response [200]>', 'https://www.micetrap.co/collections/electronics': '<Response [200]>', 'https://www.micetrap.co/pages/privacy-policy': '<Response [200]>', 'https://www.micetrap.co/': '<Response [200]>', 'https://www.micetrap.co/collections/sports-outdoors': '<Response [200]>'}",https://micetrap.co,0.0,REJECTED
